,ISO,Year,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
4778,TZA,2011,53.95410623,14.2,3.5
4779,TZA,2010,45.51951056,14.8,3.5
4780,TZA,2009,39.11292237,11.2,3.5
4781,TZA,2008,30.05950939,11.5,3.5
4782,TZA,2007,19.68337014,13.935788154602,3.5
4783,TZA,2006,13.80338914,13.2957448959351,3.5
4784,TZA,2005,7.520829768,12.6736688613892,3.5
4785,TZA,2004,5.077126307,11.4,
4786,TZA,2003,3.494030753,11.1,
4787,TZA,2002,1.680779447,10.854621887207,
4788,TZA,2001,0.784690751,10.2437896728516,
4789,TZA,2000,0.323359659,9.62061023712158,
4790,TZA,1999,0.153041884,8.0,
4791,TZA,1998,0.116912164,8.31447982788086,
4792,TZA,1997,0.06385282,7.62852478027344,
4793,TZA,1996,0.029332867,9.4,
4794,TZA,1995,0.01168194,6.20460987091064,
4795,TZA,1994,0.001276203,5.47276782989502,
4796,TZA,1993,0.0,4.73174905776978,
4797,TZA,1992,0.0,6.8,
4798,TZA,1991,0.0,3.23441529273987,
4799,TZA,1990,0.0,2.48370885848999,
4800,THA,2014,141.9184173,99.9816665649414,
4801,THA,2013,137.7234793,99.8556976318359,
4802,THA,2012,125.3051505,99.1086235489221,
4803,THA,2011,114.6880659,98.7164154052734,
4804,THA,2010,106.7215773,99.7,
4805,THA,2009,98.61015543,98.96,
4806,THA,2008,92.92427346,95.5014114379883,
4807,THA,2007,80.02643982,94.4228439331055,
4808,THA,2006,60.95857138,99.146201481454,
4809,THA,2005,46.5571558,92.3287200927734,
4810,THA,2004,41.4840346,91.3025436401367,
4811,THA,2003,33.48606006,90.282211303711,
4812,THA,2002,27.23431919,89.2616653442383,
4813,THA,2001,11.88165768,88.2348251342773,
4814,THA,2000,4.854028051,82.1,
4815,THA,1999,3.754656947,86.138053894043,
4816,THA,1998,3.209487341,85.0575103759766,
4817,THA,1997,3.621061527,83.9555511474609,
4818,THA,1996,3.066636507,82.8352355957031,
4819,THA,1995,2.181521181,81.6996307373047,
4820,THA,1994,1.251718415,80.5517883300781,
4821,THA,1993,0.708571528,79.3947601318359,
4822,THA,1992,0.433252409,78.2316207885742,
4823,THA,1991,0.215777943,77.0654220581055,
4824,THA,1990,0.111735327,75.8987121582031,
4825,TLS,2014,113.434459,57.7781982421875,2.0
4826,TLS,2013,54.88168353,54.9734840393066,2.0
4827,TLS,2012,53.68442892,52.1747741699219,2.0
4828,TLS,2011,54.27649283,49.3850784301758,2.0
4829,TLS,2010,42.63012227,38.0,2.0
4830,TLS,2009,32.13225753,43.8447380065918,2.0
4831,TLS,2008,11.59454972,41.1001014709473,2.0
4832,TLS,2007,7.344317649,36.6,1.5
4833,TLS,2006,4.682339949,35.6754035949707,1.5
4834,TLS,2005,3.221871943,32.9922828674316,
4835,TLS,2004,2.580721543,30.3210697174072,
4836,TLS,2003,2.087522324,27.7,
4837,TLS,2002,,24.990104675293,
4838,TLS,2001,,25.6,
4839,TLS,2000,,19.6340026855469,
4840,TLS,1999,,16.9313697814941,
4841,TLS,1998,,14.2057828903198,
4842,TLS,1997,,11.4587831497192,
4843,TLS,1996,,8.6934289932251,
4844,TLS,1995,,5.91277885437012,
4845,TLS,1994,,3.11989235877991,
4846,TLS,1993,,1.5241414308548,
4847,TLS,1992,,0.465930610895157,
4848,TLS,1991,,0.0874509811401367,
4849,TLS,1990,0.0,0.00999999977648258,
4850,TGO,2014,62.47291606,45.7,2.5
4851,TGO,2013,60.52853152,41.2328987121582,2.5
4852,TGO,2012,48.28701351,39.3425827026367,2.5
4853,TGO,2011,40.35366376,39.7,3.0
4854,TGO,2010,40.01694923,30.7917436845348,2.5
4855,TGO,2009,34.55246307,33.7377243041992,2.5
4856,TGO,2008,25.14757061,31.9014797210693,2.5
4857,TGO,2007,19.84730011,30.0862636566162,2.5
4858,TGO,2006,12.127873,27.9,2.5
4859,TGO,2005,7.630029061,26.5188388824463,2.5
4860,TGO,2004,6.008837498,24.7560157775879,
4861,TGO,2003,4.51854722,22.9990367889404,
4862,TGO,2002,3.144604027,21.2418346405029,
4863,TGO,2001,1.858456073,19.4783496856689,
4864,TGO,2000,1.005961934,16.9562348801407,
4865,TGO,1999,0.352280206,15.9082775115967,
4866,TGO,1998,0.160289872,15.3,
4867,TGO,1997,0.066048436,12.2524766921997,
4868,TGO,1996,0.0,10.3955144882202,
4869,TGO,1995,0.0,8.52325630187988,
4870,TGO,1994,0.0,6.63876247406006,
4871,TGO,1993,0.0,4.74509143829346,
4872,TGO,1992,0.0,2.84530162811279,
4873,TGO,1991,0.0,0.942452967166901,
4874,TGO,1990,0.0,0.00999999977648258,
4875,TON,2014,64.28314836,95.3806762695313,4.0
4876,TON,2013,54.59137172,94.5889053344727,4.0
4877,TON,2012,53.35823384,92.8,4.0
4878,TON,2011,52.59282634,92.175456108246,4.0
4879,TON,2010,52.14285028,92.2616500854492,4.0
4880,TON,2009,51.15632601,91.5119323730469,3.5
4881,TON,2008,48.99956313,90.7802352905273,3.5
4882,TON,2007,45.4536573,90.0695724487305,3.5
4883,TON,2006,29.55186893,92.3,3.5
4884,TON,2005,29.5642363,88.7112503051758,3.5
4885,TON,2004,16.33368524,88.052978515625,
4886,TON,2003,11.22368197,87.4005508422852,
4887,TON,2002,3.381593805,86.7479019165039,
4888,TON,2001,0.239324213,86.0889663696289,
4889,TON,2000,0.183519912,85.4176864624023,
4890,TON,1999,0.143455851,84.7279968261719,
4891,TON,1998,0.133834354,84.0153503417969,
4892,TON,1997,0.124063065,83.2812957763672,
4893,TON,1996,0.313378784,82.5288848876953,
4894,TON,1995,0.3122528,81.7611770629883,
4895,TON,1994,0.0,80.0,
4896,TON,1993,0.0,80.1921157836914,
4897,TON,1992,0.0,79.3968734741211,
4898,TON,1991,0.0,78.5985794067383,
4899,TON,1990,0.0,77.7997665405273,
4900,TTO,2014,146.2219443,100.0,
4901,TTO,2013,144.1777032,99.9929351806641,
4902,TTO,2012,140.4069655,99.9369354248047,
4903,TTO,2011,136.815734,99.7361450195313,
4904,TTO,2010,142.6278142,99.2983627319336,
4905,TTO,2009,139.7033787,99.0,
4906,TTO,2008,137.3086853,97.8276672363281,
4907,TTO,2007,115.3170493,96.9977340698242,
4908,TTO,2006,116.5489002,96.1903305053711,
4909,TTO,2005,71.25266205,95.4008865356445,
4910,TTO,2004,50.45884071,94.6233520507812,
4911,TTO,2003,26.19457779,93.8516616821289,
4912,TTO,2002,20.56381213,93.0797500610352,
4913,TTO,2001,20.12810638,92.3015518188477,
4914,TTO,2000,12.7651453,91.29,
4915,TTO,1999,3.056591093,90.7020492553711,
4916,TTO,1998,2.083653455,89.8701477050781,
4917,TTO,1997,1.359585874,89.0168228149414,
4918,TTO,1996,0.75765041,88.145149230957,
4919,TTO,1995,0.506214736,87.2581787109375,
4920,TTO,1994,0.207867119,86.3589782714844,
4921,TTO,1993,0.134923703,85.4505920410156,
4922,TTO,1992,0.103193003,84.5360870361328,
4923,TTO,1991,0.034636765,83.6185302734375,
4924,TTO,1990,0.0,82.7004547119141,
4925,TUN,2014,128.1743622,99.8,
4926,TUN,2013,115.4142091,99.7,
4927,TUN,2012,117.9781454,99.5,
4928,TUN,2011,115.1112204,99.5,
4929,TUN,2010,104.4575007,99.5,
4930,TUN,2009,93.11139104,99.5,
4931,TUN,2008,82.65481195,99.4,
4932,TUN,2007,76.15607637,99.4,
4933,TUN,2006,71.9787084,99.4,
4934,TUN,2005,56.23099353,99.3,
4935,TUN,2004,37.29131356,99.0,
4936,TUN,2003,19.29167122,98.4,
4937,TUN,2002,5.822333933,97.8,
4938,TUN,2001,3.977313429,97.3,
4939,TUN,2000,1.228606863,94.8,
4940,TUN,1999,0.575379888,94.2,
4941,TUN,1998,0.410531408,93.2,
4942,TUN,1997,0.081584356,92.0,
4943,TUN,1996,0.070224438,90.4,
4944,TUN,1995,0.034946332,88.7,
4945,TUN,1994,0.030245866,86.8,
4946,TUN,1993,0.025828445,90.005126953125,
4947,TUN,1992,0.022944884,89.3367462158203,
4948,TUN,1991,0.014719013,88.6652984619141,
4949,TUN,1990,0.011575653,87.9933471679687,
4950,TUR,2014,93.3244579,100.0,
4951,TUR,2013,91.91655814,99.9992523193359,
4952,TUR,2012,90.76125481,99.9856567382813,
4953,TUR,2011,88.98274071,99.9107818603515,
4954,TUR,2010,85.40338801,100.0,
4955,TUR,2009,88.00150156,99.3107452392578,
4956,TUR,2008,93.44701888,98.8069000244141,
4957,TUR,2007,89.04917852,98.2698516845703,
4958,TUR,2006,76.58535816,97.730339050293,
4959,TUR,2005,64.22205832,97.2246932983398,
4960,TUR,2004,51.79623941,96.7309494018555,
4961,TUR,2003,42.19898032,96.243049621582,
4962,TUR,2002,35.80292382,95.7549285888672,
4963,TUR,2001,30.49142788,95.2605209350586,
4964,TUR,2000,25.51134429,94.7537689208984,
4965,TUR,1999,13.0387954,94.2286071777344,
4966,TUR,1998,5.716860328,93.6804885864258,
4967,TUR,1997,2.666460767,93.1109619140625,
4968,TUR,1996,1.356942897,92.523078918457,
4969,TUR,1995,0.747404768,91.9198989868164,
4970,TUR,1994,0.303624834,91.3044891357422,
4971,TUR,1993,0.148599221,90.6798934936523,
4972,TUR,1992,0.110127783,90.0491790771484,
4973,TUR,1991,0.087212868,89.415412902832,
4974,TUR,1990,0.058991094,88.781135559082,
4975,TKM,2014,131.8291674,99.9988479614258,
4976,TKM,2013,114.1443127,99.9903411865234,
4977,TKM,2012,112.0003857,99.9621200561523,
4978,TKM,2011,102.4340455,99.9058685302734,
4979,TKM,2010,62.85614315,100.0,
4980,TKM,2009,42.59008177,99.7497711181641,
4981,TKM,2008,22.99847521,99.6832656860352,
4982,TKM,2007,7.83694586,99.6360931396484,
4983,TKM,2006,4.508591808,99.8413328044427,
4984,TKM,2005,2.208368623,99.5998764038086,
4985,TKM,2004,1.065187339,99.5998764038086,
4986,TKM,2003,0.197326269,99.6005172729492,
4987,TKM,2002,0.177288426,99.6007385253906,
4988,TKM,2001,0.179072234,99.6007385253906,
4989,TKM,2000,0.166071356,99.6,
4990,TKM,1999,0.08956296,99.5617370605469,
4991,TKM,1998,0.067973618,99.512565612793,
4992,TKM,1997,0.057403779,99.4430999755859,
4993,TKM,1996,0.0,99.3554992675781,
4994,TKM,1995,0.0,99.2526397705078,
4995,TKM,1994,0.0,99.1375427246094,
4996,TKM,1993,0.0,99.0132446289063,
4997,TKM,1992,0.0,98.8827514648438,
4998,TKM,1991,0.0,98.7486953735352,
4999,TKM,1990,0.0,98.6131439208984,
5000,TCA,2014,,95.1644515991211,
5001,TCA,2013,,94.8997039794922,
5002,TCA,2012,,93.1,
5003,TCA,2011,,94.3912506103516,
5004,TCA,2010,,94.1535415649414,
5005,TCA,2009,,93.9308547973633,
5006,TCA,2008,,93.7261962890625,
5007,TCA,2007,,93.5425567626953,
5008,TCA,2006,,93.3814468383789,
5009,TCA,2005,,93.2382965087891,
5010,TCA,2004,100.2277449,93.1070556640625,
5011,TCA,2003,82.70397266,92.9816589355469,
5012,TCA,2002,41.63370435,92.8560333251953,
5013,TCA,2001,,92.7241287231445,
5014,TCA,2000,,95.6,
5015,TCA,1999,,92.4172210693359,
5016,TCA,1998,,92.2316055297852,
5017,TCA,1997,,92.0245819091797,
5018,TCA,1996,0.0,91.799201965332,
5019,TCA,1995,0.0,91.5585250854492,
5020,TCA,1994,0.0,91.3056106567383,
5021,TCA,1993,0.0,91.0435180664063,
5022,TCA,1992,0.0,90.7753143310547,
5023,TCA,1991,0.0,90.5040435791016,
5024,TCA,1990,0.0,88.7,
5025,TUV,2014,34.83681702,98.6397018432617,3.5
5026,TUV,2013,31.42619466,98.2497253417969,3.5
5027,TUV,2012,26.10722611,97.671777399205,3.5
5028,TUV,2011,20.04140008,97.4907989501953,
5029,TUV,2010,15.19323901,97.1278610229492,
5030,TUV,2009,9.577626664,96.7799377441406,
5031,TUV,2008,,96.4500427246094,
5032,TUV,2007,17.57297667,96.7,
5033,TUV,2006,15.78376245,95.8548278808594,
5034,TUV,2005,12.96499451,95.5864486694336,
5035,TUV,2004,5.053567819,95.3299713134765,
5036,TUV,2003,0.0,95.0793380737305,
5037,TUV,2002,0.0,94.6297831632653,
5038,TUV,2001,0.0,94.5713500976563,
5039,TUV,2000,0.0,94.3018646240235,
5040,TUV,1999,0.0,94.0139694213867,
5041,TUV,1998,0.0,93.703125,
5042,TUV,1997,0.0,93.3708648681641,
5043,TUV,1996,0.0,93.0202484130859,
5044,TUV,1995,0.0,92.6543426513672,
5045,TUV,1994,0.0,92.2761917114258,
5046,TUV,1993,0.0,91.8888702392578,
5047,TUV,1992,0.0,91.4954299926758,
5048,TUV,1991,0.0,91.0989303588867,
5049,TUV,1990,0.0,90.7019195556641,
5050,UGA,2014,52.44447696,20.4,3.5
5051,UGA,2013,48.11412854,13.9,3.5
5052,UGA,2012,45.05048311,16.2149639129639,3.5
5053,UGA,2011,47.57838797,14.6,3.5
5054,UGA,2010,37.82460178,14.7693710327148,3.5
5055,UGA,2009,28.63348,10.0,3.5
5056,UGA,2008,27.01772391,13.3838567733765,3.5
5057,UGA,2007,13.71432236,12.7211399078369,3.5
5058,UGA,2006,6.797878166,9.0,3.5
5059,UGA,2005,4.607983341,8.9,3.5
5060,UGA,2004,4.225974226,10.8483905792236,
5061,UGA,2003,2.915208441,10.2439088821411,
5062,UGA,2002,1.529315133,7.8,
5063,UGA,2001,1.140700994,8.6,
5064,UGA,2000,0.527940236,8.4048900604248,
5065,UGA,1999,0.242160495,7.76314783096313,
5066,UGA,1998,0.13302714,7.09845304489136,
5067,UGA,1997,0.022866623,6.41234493255615,
5068,UGA,1996,0.01886604,5.70788192749023,
5069,UGA,1995,0.008501096,6.8,
5070,UGA,1994,0.0,4.25612878799438,
5071,UGA,1993,0.0,3.5149564743042,
5072,UGA,1992,0.0,2.76766586303711,
5073,UGA,1991,0.0,5.6,
5074,UGA,1990,0.0,1.26645708084106,
5075,UKR,2014,144.2788474,100.0,
5076,UKR,2013,138.4411243,100.0,
5077,UKR,2012,130.8590206,99.8674911660777,
5078,UKR,2011,121.9416066,99.9850463867188,
5079,UKR,2010,117.7678197,99.9450759887695,
5080,UKR,2009,119.4564211,99.8724822998047,
5081,UKR,2008,120.558086,99.7827072143555,
5082,UKR,2007,119.0876067,99.8,
5083,UKR,2006,105.2767922,99.63037109375,
5084,UKR,2005,64.00536482,99.8855617013161,
5085,UKR,2004,29.0897363,99.5391082763672,
5086,UKR,2003,13.65772731,99.5051116943359,
5087,UKR,2002,7.696397252,99.4708862304688,
5088,UKR,2001,4.596007036,99.4304046630859,
5089,UKR,2000,1.675927027,99.3778686523438,
5090,UKR,1999,0.439366038,99.3084106445312,
5091,UKR,1998,0.232167426,99.2192306518555,
5092,UKR,1997,0.113968483,99.1101379394531,
5093,UKR,1996,0.059309101,98.9829711914063,
5094,UKR,1995,0.027501844,98.8405456542969,
5095,UKR,1994,0.00977526,98.6858673095703,
5096,UKR,1993,0.000126662,98.5220184326172,
5097,UKR,1992,0.0,98.3519439697266,
5098,UKR,1991,0.0,98.1783142089844,
5099,UKR,1990,0.0,98.0031890869141,
5100,ARE,2014,185.4180422,100.0,
5101,ARE,2013,178.359737,100.0,
5102,ARE,2012,154.7702347,100.0,
5103,ARE,2011,135.2255383,100.0,
5104,ARE,2010,132.1053857,100.0,
5105,ARE,2009,139.2033777,100.0,
5106,ARE,2008,135.731907,100.0,
5107,ARE,2007,127.9189658,100.0,
5108,ARE,2006,105.2891894,100.0,
5109,ARE,2005,99.00822393,100.0,
5110,ARE,2004,90.09733775,100.0,
5111,ARE,2003,79.43305758,100.0,
5112,ARE,2002,69.23040734,100.0,
5113,ARE,2001,57.40482954,100.0,
5114,ARE,2000,45.26621077,100.0,
5115,ARE,1999,27.85213787,100.0,
5116,ARE,1998,17.38029593,100.0,
5117,ARE,1997,11.45821682,100.0,
5118,ARE,1996,7.539186782,100.0,
5119,ARE,1995,5.266536536,100.0,
5120,ARE,1994,3.928739212,100.0,
5121,ARE,1993,3.197691407,100.0,
5122,ARE,1992,2.344392106,100.0,
5123,ARE,1991,2.183118395,100.0,
5124,ARE,1990,1.805099953,100.0,
5125,GBR,2014,120.6796218,100.0,
5126,GBR,2013,121.7088908,100.0,
5127,GBR,2012,121.9127668,100.0,
5128,GBR,2011,120.9215205,100.0,
5129,GBR,2010,121.2030538,100.0,
5130,GBR,2009,121.9353861,100.0,
5131,GBR,2008,120.7240644,100.0,
5132,GBR,2007,120.2257083,100.0,
5133,GBR,2006,115.254437,100.0,
5134,GBR,2005,108.6004149,100.0,
5135,GBR,2004,99.67234557,100.0,
5136,GBR,2003,91.06414709,100.0,
5137,GBR,2002,82.94670337,100.0,
5138,GBR,2001,78.24769922,100.0,
5139,GBR,2000,73.70886336,100.0,
5140,GBR,1999,46.27491764,100.0,
5141,GBR,1998,25.41295714,100.0,
5142,GBR,1997,15.15253492,100.0,
5143,GBR,1996,12.46348124,100.0,
5144,GBR,1995,9.892982241,100.0,
5145,GBR,1994,6.815338962,100.0,
5146,GBR,1993,3.934052718,100.0,
5147,GBR,1992,2.621118549,100.0,
5148,GBR,1991,2.197440097,100.0,
5149,GBR,1990,1.948120161,100.0,
5150,USA,2014,111.8914032,100.0,
5151,USA,2013,98.46652501,100.0,
5152,USA,2012,97.28807458,100.0,
5153,USA,2011,95.61250193,100.0,
5154,USA,2010,92.37840689,100.0,
5155,USA,2009,89.61260458,100.0,
5156,USA,2008,86.13129085,100.0,
5157,USA,2007,82.93546295,100.0,
5158,USA,2006,77.09164231,100.0,
5159,USA,2005,69.02054837,100.0,
5160,USA,2004,63.17748926,100.0,
5161,USA,2003,55.38679309,100.0,
5162,USA,2002,49.32056453,100.0,
5163,USA,2001,45.11108352,100.0,
5164,USA,2000,38.82436785,100.0,
5165,USA,1999,30.85645141,100.0,
5166,USA,1998,25.1174665,100.0,
5167,USA,1997,20.32519807,100.0,
5168,USA,1996,16.38483296,100.0,
5169,USA,1995,12.71768704,100.0,
5170,USA,1994,9.18561207,100.0,
5171,USA,1993,6.157006979,100.0,
5172,USA,1992,4.285325262,100.0,
5173,USA,1991,2.963880131,100.0,
5174,USA,1990,2.092050864,100.0,
5175,URY,2014,160.7550827,99.657085,
5176,URY,2013,154.5756828,99.611808,
5177,URY,2012,147.0646734,99.3490753173828,
5178,URY,2011,140.5184096,99.17,
5179,URY,2010,131.4941405,98.989486694336,
5180,URY,2009,122.267605,98.830696105957,
5181,URY,2008,104.6851759,98.784355,
5182,URY,2007,89.95676611,98.692636,
5183,URY,2006,69.94839154,98.505426,
5184,URY,2005,34.72813425,98.3802185058594,
5185,URY,2004,18.04304087,98.3061141967773,
5186,URY,2003,14.96044216,98.2378311157227,
5187,URY,2002,15.43158142,98.1693267822265,
5188,URY,2001,15.62894206,98.0945663452148,
5189,URY,2000,12.36846424,98.0077514648437,
5190,URY,1999,9.643406889,97.9202270507812,
5191,URY,1998,4.597043016,97.7962799072266,
5192,URY,1997,3.033772443,97.6509246826172,
5193,URY,1996,2.41995545,97.4872055053711,
5194,URY,1995,1.237408537,97.3081970214844,
5195,URY,1994,0.213174197,97.1169509887695,
5196,URY,1993,0.156348573,96.9165267944336,
5197,URY,1992,0.054265568,96.7099838256836,
5198,URY,1991,0.0,96.5003814697265,
5199,URY,1990,0.0,96.2902755737305,
5200,UZB,2014,70.94908533,100.0,2.5
5201,UZB,2013,71.61955532,100.0,2.5
5202,UZB,2012,68.63076477,99.9999084472656,2.5
5203,UZB,2011,87.52440122,99.9979095458984,2.5
5204,UZB,2010,73.24262276,99.9866943359375,2.5
5205,UZB,2009,58.31197146,99.9554977416992,2.5
5206,UZB,2008,44.65057057,99.9029541015625,2.5
5207,UZB,2007,20.85365601,99.8431091308594,2.5
5208,UZB,2006,9.409967467,99.490096097274,2.0
5209,UZB,2005,2.71573251,99.7564468383789,2.0
5210,UZB,2004,2.079867048,99.7321548461914,
5211,UZB,2003,1.24199309,99.7136840820313,
5212,UZB,2002,0.732599986,99.7,
5213,UZB,2001,0.508215506,99.670036315918,
5214,UZB,2000,0.213804061,99.6330184936523,
5215,UZB,1999,0.164921931,99.5790863037109,
5216,UZB,1998,0.111253914,99.5054321289063,
5217,UZB,1997,0.07266137,99.411865234375,
5218,UZB,1996,0.040817358,99.6,
5219,UZB,1995,0.016318755,99.1733245849609,
5220,UZB,1994,0.004025499,99.0341796875,
5221,UZB,1993,0.002279806,98.8858489990234,
5222,UZB,1992,0.0,98.7313079833984,
5223,UZB,1991,0.0,98.5732116699219,
5224,UZB,1990,0.0,98.4136199951172,
5225,VUT,2014,60.28626618,43.1033477783203,3.5
5226,VUT,2013,50.26585869,31.7,3.5
5227,VUT,2012,59.0274158,39.9828300476074,3.5
5228,VUT,2011,56.62357207,38.4345893859863,3.5
5229,VUT,2010,71.91646036,36.898365020752,3.5
5230,VUT,2009,57.05830102,33.2911151921981,3.5
5231,VUT,2008,15.9758587,33.8739738464355,3.5
5232,VUT,2007,11.82070715,33.6246200607903,3.0
5233,VUT,2006,6.988641129,26.44,3.0
5234,VUT,2005,6.06199551,29.4905166625977,3.0
5235,VUT,2004,5.145412774,28.0607566833496,
5236,VUT,2003,3.920307191,26.6368370056152,
5237,VUT,2002,2.526346182,25.2126979827881,
5238,VUT,2001,0.184901474,23.7822742462158,
5239,VUT,2000,0.197230132,22.3395042419434,
5240,VUT,1999,0.165430533,19.1,
5241,VUT,1998,0.12354137,19.3941917419434,
5242,VUT,1997,0.11828639,17.8886451721191,
5243,VUT,1996,0.089638593,16.36474609375,
5244,VUT,1995,0.071923203,14.8255491256714,
5245,VUT,1994,0.038974959,18.0,
5246,VUT,1993,0.0,11.7135057449341,
5247,VUT,1992,0.0,10.1467781066895,
5248,VUT,1991,0.0,8.57699108123779,
5249,VUT,1990,0.0,7.0066933631897,
5250,VEN,2014,99.3156568,99.3181457519531,
5251,VEN,2013,101.9072297,99.1785507202148,
5252,VEN,2012,102.2613695,99.0449676513672,
5253,VEN,2011,97.68765818,98.84,
5254,VEN,2010,96.04554329,98.8078460693359,
5255,VEN,2009,98.37776696,98.7103042602539,
5256,VEN,2008,97.41549383,98.6307983398438,
5257,VEN,2007,86.01821142,98.5723114013672,
5258,VEN,2006,68.97958851,98.5363464355469,
5259,VEN,2005,46.65339713,98.5183486938477,
5260,VEN,2004,31.98582456,98.5122604370117,
5261,VEN,2003,27.11836698,98.5120086669922,
5262,VEN,2002,25.74666945,98.5115432739258,
5263,VEN,2001,25.94380514,98.5047912597656,
5264,VEN,2000,22.2439414,98.4856872558594,
5265,VEN,1999,15.75090093,98.4481811523438,
5266,VEN,1998,8.526956119,98.3877182006836,
5267,VEN,1997,4.638216114,98.3058395385742,
5268,VEN,1996,2.568200355,98.2056121826172,
5269,VEN,1995,1.819847943,98.090087890625,
5270,VEN,1994,1.468263057,97.9623260498047,
5271,VEN,1993,0.858750862,97.8253860473633,
5272,VEN,1992,0.377709105,97.820203,
5273,VEN,1991,0.081644381,97.5362091064453,
5274,VEN,1990,0.037367921,97.3895874023438,
5275,VNM,2014,147.1157265,99.2,3.5
5276,VNM,2013,135.2334793,100.0,3.5
5277,VNM,2012,145.5732292,100.0,3.5
5278,VNM,2011,142.3555707,99.0,3.5
5279,VNM,2010,126.1071925,97.5911331176758,3.5
5280,VNM,2009,112.1721275,96.1,3.5
5281,VNM,2008,86.35014282,95.2082595825195,3.5
5282,VNM,2007,52.42084402,94.0468673706055,3.5
5283,VNM,2006,22.2017334,96.0,3.5
5284,VNM,2005,11.37864032,96.1,3.5
5285,VNM,2004,5.938151423,90.6780853271484,
5286,VNM,2003,3.31368879,89.5749282836914,
5287,VNM,2002,2.321216856,89.1,
5288,VNM,2001,1.542021505,87.3618850708008,
5289,VNM,2000,0.982192788,86.239875793457,
5290,VNM,1999,0.413988301,85.0994567871094,
5291,VNM,1998,0.283864597,83.9360885620117,
5292,VNM,1997,0.207166031,78.4,
5293,VNM,1996,0.090228554,81.5481567382813,
5294,VNM,1995,0.031250425,80.3297271728516,
5295,VNM,1994,0.016909011,79.0990524291992,
5296,VNM,1993,0.005595336,77.8592071533203,
5297,VNM,1992,0.001124694,76.6132354736328,
5298,VNM,1991,0.0,75.3642120361328,
5299,VNM,1990,0.0,74.1146697998047,
5300,VIR,2014,,100.0,
5301,VIR,2013,,100.0,
5302,VIR,2012,,100.0,
5303,VIR,2011,,100.0,
5304,VIR,2010,,100.0,
5305,VIR,2009,,100.0,
5306,VIR,2008,,100.0,
5307,VIR,2007,,100.0,
5308,VIR,2006,,100.0,
5309,VIR,2005,74.49463323,100.0,
5310,VIR,2004,59.39714672,100.0,
5311,VIR,2003,45.49985233,100.0,
5312,VIR,2002,41.59105355,100.0,
5313,VIR,2001,37.72196154,100.0,
5314,VIR,2000,32.19219661,100.0,
5315,VIR,1999,27.60372098,100.0,
5316,VIR,1998,23.02958842,100.0,
5317,VIR,1997,14.77227613,100.0,
5318,VIR,1996,,100.0,
5319,VIR,1995,,100.0,
5320,VIR,1994,,100.0,
5321,VIR,1993,,100.0,
5322,VIR,1992,,100.0,
5323,VIR,1991,,100.0,
5324,VIR,1990,0.0,100.0,
5325,PSE,2014,70.47058629,99.9,
5326,PSE,2013,72.26478511,100.0,
5327,PSE,2012,72.98554585,100.0,
5328,PSE,2011,69.03685801,99.7,
5329,PSE,2010,64.01995265,99.9,
5330,PSE,2009,45.47769774,99.5757217407227,
5331,PSE,2008,34.11994362,99.4487915039062,
5332,PSE,2007,27.2259457,99.3428802490234,
5333,PSE,2006,22.45746049,99.7,
5334,PSE,2005,15.87128129,99.1940841674805,
5335,PSE,2004,12.46069895,99.1405715942383,
5336,PSE,2003,7.675281236,99.1,
5337,PSE,2002,7.445941151,99.0450134277344,
5338,PSE,2001,5.317446165,98.9908447265625,
5339,PSE,2000,0.219546393,99.7,
5340,PSE,1999,,98.8393936157226,
5341,PSE,1998,,98.7315139770508,
5342,PSE,1997,,97.9,
5343,PSE,1996,,98.4545669555664,
5344,PSE,1995,,98.2916259765625,
5345,PSE,1994,0.0,98.1164398193359,
5346,PSE,1993,0.0,97.9320831298828,
5347,PSE,1992,0.0,97.7416076660156,
5348,PSE,1991,,97.5480728149414,
5349,PSE,1990,0.0,97.3540267944336,
5350,YEM,2014,65.15197346,66.1,2.0
5351,YEM,2013,65.86052522,75.6,2.5
5352,YEM,2012,55.80095262,65.9421005249023,2.5
5353,YEM,2011,48.1110873,64.5321807861328,2.5
5354,YEM,2010,46.95685083,63.1342811584473,2.5
5355,YEM,2009,36.18291922,61.7513999938965,2.5
5356,YEM,2008,28.82844552,60.3865394592285,2.5
5357,YEM,2007,19.99392688,59.0427093505859,2.5
