Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>=30 kg/m� (obesity),Prevalence of BMI>=30 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=30 kg/m� upper 95% uncertainty interval,Prevalence of BMI>=35 kg/m� (severe obesity),Prevalence of BMI>=35 kg/m� lower 95% uncertainty interval,Prevalence of BMI>=35 kg/m� upper 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� (underweight),Prevalence of BMI<18.5 kg/m� lower 95% uncertainty interval,Prevalence of BMI<18.5 kg/m� upper 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m�,Prevalence of BMI 18.5 kg/m� to <20 kg/m� lower 95% uncertainty interval,Prevalence of BMI 18.5 kg/m� to <20 kg/m� upper 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m�,Prevalence of BMI 20 kg/m� to <25 kg/m� lower 95% uncertainty interval,Prevalence of BMI 20 kg/m� to <25 kg/m� upper 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m�,Prevalence of BMI 25 kg/m� to <30 kg/m� lower 95% uncertainty interval,Prevalence of BMI 25 kg/m� to <30 kg/m� upper 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m�,Prevalence of BMI 30 kg/m� to <35 kg/m� lower 95% uncertainty interval,Prevalence of BMI 30 kg/m� to <35 kg/m� upper 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m�,Prevalence of BMI 35 kg/m� to <40 kg/m� lower 95% uncertainty interval,Prevalence of BMI 35 kg/m� to <40 kg/m� upper 95% uncertainty interval,Prevalence of BMI >=40 kg/m�(morbid obesity),Prevalence of BMI >=40 kg/m� lower 95% uncertainty interval,Prevalence of BMI >=40 kg/m� upper 95% uncertainty interval
Central and Eastern Europe,NA,Men,1985,24.8271555993859,24.3463737837972,25.3078770874577,0.0944684611412666,0.0739177123054596,0.11932204317596,0.0107142723800709,0.00666283108450385,0.0167794158690534,0.0176019157232303,0.0116354429861854,0.0254988453793685,0.0539998893279611,0.0407794426155536,0.0708143814735352,0.477324231002542,0.434233107650547,0.52104905566315,0.356605502905,0.315357435100039,0.401102625271455,0.0837541887611957,0.0633620872945479,0.107857289067656,0.00970218171946746,0.00571621424735102,0.0157393251610317,0.00101209066060345,0.000431743349407464,0.00213871451703192
Central and Eastern Europe,NA,Men,1986,24.8685173205144,24.4104014327436,25.3227792319599,0.0976624602753808,0.0774155610506077,0.121326583208981,0.0113912732895804,0.00725975169334321,0.0174588993187371,0.0170976692263305,0.0114987994436712,0.0244654762891007,0.0525195718086123,0.0400760641960716,0.0682293407237211,0.473468014075896,0.432694603764828,0.515263351712602,0.359252284713781,0.31987197929546,0.401204872316234,0.0862711869858005,0.0662813981973001,0.109644156786456,0.0102925403906403,0.0062743342370831,0.0162752482278808,0.00109873289894009,0.000492763015422205,0.00224603781477165
Central and Eastern Europe,NA,Men,1987,24.9053471882056,24.470401617998,25.3387959643232,0.100864800549866,0.0809098304664419,0.123964442848348,0.0120956800316487,0.00793346943684021,0.0180982902671993,0.0166233693275862,0.0113354113358806,0.0234801505560516,0.051096997678203,0.039487247498636,0.0656311548976104,0.469634445718969,0.431110148395108,0.508949589635295,0.361780386825375,0.323907562066457,0.401522984841049,0.0887691205182178,0.0692798354474235,0.111534648567642,0.0109034527108698,0.00685778376719672,0.0168834784233362,0.00119222732077883,0.000561246171988914,0.0023622195493656
Central and Eastern Europe,NA,Men,1988,24.938920697919,24.5175424535716,25.3562020856841,0.104117427975263,0.0845483077554354,0.126643003288912,0.0128356815360966,0.0086158183518288,0.018866631512203,0.0161716097064145,0.0111366619643577,0.0226571045092867,0.0497167158897703,0.038817275807742,0.0634662512526893,0.465768166162144,0.428423641436945,0.503719843895647,0.364226080366408,0.328135557991583,0.402289316691599,0.0912817464391661,0.0721907547640483,0.113305562029593,0.0115419716516723,0.00745162815437251,0.0175396812759402,0.00129370988442434,0.000634788598989851,0.00247681169065199
Central and Eastern Europe,NA,Men,1989,24.9711990110783,24.5653486666013,25.3819070548196,0.107445023328199,0.0881443745707198,0.129136943268561,0.0136129986283733,0.00931231948786555,0.0196672693113289,0.0157379611834401,0.0109375311630202,0.021958211203969,0.0483695459658153,0.03791764096018,0.0612016750113546,0.461825181167788,0.426044102613161,0.498112416267187,0.366622288454758,0.331948048445605,0.403012973630482,0.0938320246998253,0.0749200381196231,0.115180282800701,0.0122089716354342,0.00805629444435838,0.0182035603647999,0.00140402699293909,0.000714919282542904,0.0026340703601852
Central and Eastern Europe,NA,Men,1990,25.003484087347,24.6073641408296,25.4053131274283,0.110837975139055,0.09180364156316,0.131792633968718,0.0144263203237919,0.0100691107348427,0.0204329824504756,0.0153176570179802,0.0108345510043421,0.0212499300627409,0.0470526625198697,0.0371049071075267,0.0593504198910565,0.457824530212929,0.423725639546838,0.492583053510046,0.368967175210165,0.335882073851338,0.403780061660294,0.0964116548152635,0.0777260409213499,0.117267917664139,0.0129032966592374,0.00867904739918839,0.0189225167852245,0.00152302366455457,0.000797698529613254,0.00279364267118949
Central and Eastern Europe,NA,Men,1991,25.0349427474097,24.6511114226125,25.4289261152432,0.114179621649252,0.0951159830699447,0.134602383114436,0.0152499260126061,0.0108440696175082,0.0212647887903106,0.0149229579110486,0.0106764309166327,0.0206075231001241,0.0458036364359832,0.036386806769398,0.0574899407507952,0.453917073513559,0.421170932842918,0.487345122760743,0.371176710590157,0.339084068242271,0.404860920314818,0.0989296956366456,0.0802981722174112,0.119275000689645,0.0136027451379484,0.00931059594159717,0.0196434667681459,0.00164718087465768,0.000891526979330629,0.00295049762121701
Central and Eastern Europe,NA,Men,1992,25.0668714669853,24.6861371267622,25.4613878621164,0.117494343175157,0.0983503354431877,0.137779708028334,0.0160870708883309,0.0116062603795576,0.0221434150735969,0.0145500710560507,0.0105227165951489,0.0199438228098273,0.0446135885004363,0.0355651976626618,0.055583726112954,0.450062140175142,0.418408426137634,0.481677936923071,0.373279857193214,0.342264362876846,0.405514461385669,0.101407272286826,0.0829432436554508,0.121429921051678,0.0143107916981043,0.00993507572138686,0.0203161940630938,0.00177627919022654,0.000989961062916223,0.00312944920556346
Central and Eastern Europe,NA,Men,1993,25.1009796827508,24.7263184504397,25.4943103241289,0.120818845300211,0.101984636224806,0.14087199168943,0.016943624048577,0.0123735913385656,0.0229550477493047,0.0141907458607044,0.0103284656939817,0.0194251975602256,0.0434583259164732,0.0348288353865418,0.0538433465779106,0.446190207546039,0.415866772556732,0.476916295386033,0.375341875476572,0.34575921507457,0.406520438873572,0.103875221251634,0.0856010460261222,0.123515954615675,0.0150325568096169,0.0105990722391481,0.0210393296761407,0.00191106723896009,0.00108608936479153,0.00333446970647713
Central and Eastern Europe,NA,Men,1994,25.1383411961394,24.7665761527577,25.5222859081604,0.124184834725965,0.105393615950116,0.14403340568414,0.0178249754545131,0.0132059846058366,0.0239624066500916,0.0138395281424014,0.0101276286098156,0.0188162385593277,0.0423265831872773,0.0340653489624257,0.0522979792316415,0.442258000090982,0.413253783372405,0.471876991183515,0.377391053953374,0.348406596770156,0.407849676889698,0.106359859271452,0.0883992956691494,0.125662685984983,0.0157728911553181,0.0112714771516667,0.0218002449116087,0.00205208429919495,0.00118867840296068,0.00351824330210399
Central and Eastern Europe,NA,Men,1995,25.1788186167636,24.8096000458137,25.5639019656943,0.127575464334979,0.108928523729378,0.14707731490143,0.0187275335445942,0.0140491569992202,0.024909703772674,0.0134948057711756,0.00989252769644654,0.0183401215077438,0.0412171353261053,0.0332608032226873,0.0507692688572611,0.438288194488274,0.410168289538434,0.467236008421391,0.379424400179466,0.35098558232117,0.408824392889665,0.108847930790385,0.091045187922033,0.127829284687131,0.0165283082155331,0.0119370653321033,0.022529735422862,0.00219922532906101,0.00129987981934946,0.00372914814600867
Central and Eastern Europe,NA,Men,1996,25.2231720852897,24.8566378115814,25.6034583506827,0.130972796557952,0.112393126363005,0.150367735200358,0.0196465749712327,0.0149004232834648,0.025870316022599,0.0131557849105055,0.00970991032860936,0.0177545518990177,0.0401381839674233,0.0324655505776069,0.0492979949489219,0.434304908156358,0.406633167893203,0.462506743996758,0.381428326507761,0.353045357885054,0.410071958724943,0.111326221586719,0.0935802268250724,0.130128298455921,0.0172940624500412,0.012589756860919,0.023409155218387,0.00235251252119148,0.00141399428842462,0.00392610291287873
Central and Eastern Europe,NA,Men,1997,25.2721655492365,24.9042256939841,25.6495777869339,0.13439558645039,0.116017881455799,0.15386421346673,0.0205849430213057,0.0157339511666363,0.026901734634228,0.0128200283442689,0.0094891782259834,0.0172565703591107,0.0390752454977783,0.031626296998293,0.0479006628482393,0.430294727338455,0.403341140628623,0.458011240802299,0.383414412469108,0.355625201910012,0.41155983393751,0.113810643429084,0.0961358159643644,0.132251472996991,0.0180713611363746,0.0133448778662738,0.0243102118937704,0.0025135818849311,0.00154314780942805,0.00415248774294576
Central and Eastern Europe,NA,Men,1998,25.3278953258444,24.9605697791545,25.7015828403402,0.137886953239272,0.119708377512977,0.157174922458459,0.0215532152404133,0.0165647816405634,0.0279878929258633,0.0124863920042222,0.00930363038342842,0.0167404450452582,0.0380182570318152,0.0308072592707991,0.0465758293105816,0.426182437660971,0.399648254698737,0.453470042719704,0.385425960163719,0.358083397438502,0.413294388475502,0.116333737998859,0.0990452901836983,0.134738491021047,0.018868455599552,0.0140653713981625,0.0251484964466491,0.00268475964086136,0.00166466517617042,0.0043892997418079
Central and Eastern Europe,NA,Men,1999,25.3907079055073,25.0311231180228,25.7648169032832,0.141481144408527,0.123468363358817,0.160645173679016,0.0225606579806925,0.0173956769879994,0.0290989945510804,0.012152163967619,0.00906986528418723,0.0163029916604857,0.0369630873095817,0.0300278784436006,0.0450704930476396,0.421928853707504,0.395813831883405,0.449150156333909,0.387474750706768,0.360136858416322,0.41471706282625,0.118920486427834,0.101705605643462,0.137124050896162,0.0196923387139863,0.0147684777170635,0.026080494262593,0.00286831926670625,0.00178896051425818,0.00461607874597095
Central and Eastern Europe,NA,Men,2000,25.4594935207967,25.1050841543815,25.8355035077627,0.145168732349884,0.126981665647923,0.164319562924719,0.0236090884418762,0.0183062330012464,0.0303595888251999,0.0118199310315341,0.00882935250865445,0.0158349672939859,0.0359185573011129,0.0292248644212685,0.0437068370944874,0.417538101061573,0.391741844727965,0.444330558783601,0.389554678355897,0.362412476686629,0.416545691260044,0.121559643908007,0.104471220778475,0.139785725866295,0.0205447489671517,0.01550018814044,0.0271659590664518,0.00306433947472457,0.00193588205307004,0.00488422689575558
Central and Eastern Europe,NA,Men,2001,25.5337647725193,25.178411054233,25.9037406167803,0.148969374039036,0.130712531871735,0.168265290088472,0.0247035167830299,0.0192312017127984,0.031673601102753,0.0114914755496021,0.00855655050016166,0.0153753654395565,0.0348789138744959,0.0283677585857096,0.0423255346084524,0.413020362346612,0.387397799042843,0.43889932007057,0.391639874290255,0.364816109143858,0.418449360057593,0.124265857256006,0.10684473031084,0.14268406026793,0.0214284647171965,0.0162597836607201,0.0282482078512198,0.00327505206583334,0.00208616201696725,0.00517728806141824
Central and Eastern Europe,NA,Men,2002,25.612750743319,25.2572976133591,25.9754675886768,0.152886912113475,0.134390195677381,0.172358216485126,0.0258442090811793,0.0201946010517727,0.0331121261688804,0.011163067911742,0.00829624476459007,0.0149653354226324,0.0338427312194398,0.0276156593633637,0.0411391764305606,0.40837294604036,0.383218021941187,0.434023354268869,0.393734342814983,0.366819595639468,0.420814426795099,0.127042703032296,0.10940590815062,0.14554573050875,0.0223425799406769,0.0169689301949672,0.0292514568219267,0.00350162914050237,0.00223087667171052,0.00548036243624329
Central and Eastern Europe,NA,Men,2003,25.6962692555736,25.3424994327751,26.0505704447999,0.156925513689006,0.138136610229249,0.176832474354971,0.0270355552653781,0.0211511328005279,0.0345469081736055,0.0108351471701961,0.00803989910387561,0.0145780092362596,0.0328098539398352,0.0267131288872944,0.0400032419093351,0.403586080887573,0.378121784324527,0.429435119309921,0.395843404413389,0.36872621803629,0.422870685514723,0.129889958423628,0.111870672415123,0.148836691684366,0.0232883237341097,0.0176749511762696,0.0304888632525349,0.0037472315312684,0.00239429258997291,0.00584416278024707
Central and Eastern Europe,NA,Men,2004,25.7825942826714,25.4316576073288,26.1391171845784,0.161084514473232,0.142081542078455,0.181399050653517,0.0282806223461789,0.0220599254733607,0.0361708289583122,0.0105071253231916,0.00772673494589954,0.0141461867819032,0.0317843736310862,0.0257985232296916,0.0388244683882298,0.398663666630068,0.373047486942012,0.4250516232134,0.397960320042422,0.371185577991217,0.42505115807637,0.132803892127053,0.114690920606212,0.15218820827735,0.024268558217174,0.0184159261357409,0.0317412556365123,0.00401206412900496,0.00256970502590397,0.00626526252948132
Central and Eastern Europe,NA,Men,2005,25.8701032350509,25.514710824016,26.2260012560453,0.165344006721597,0.145730507985762,0.186034118205621,0.0295732014799507,0.0229829369913704,0.0376479651066867,0.0101822627962795,0.00745233667020177,0.0137587333981484,0.0307691523858023,0.0248258840335053,0.0376829710110462,0.39365141706103,0.36747329627578,0.420326239590266,0.400053161135291,0.372892501190087,0.427150655046929,0.135770805241647,0.117123375075328,0.155426060949934,0.0252791792916995,0.0191059763122691,0.0332364379479571,0.00429402218825117,0.00275168403681623,0.00670842541057716
Central and Eastern Europe,NA,Men,2006,25.9572292801051,25.5977744795865,26.3174835098277,0.169678355394744,0.149247759447526,0.190654529499375,0.0309088866520024,0.0239556646270933,0.0394533158233307,0.00986288772435882,0.00718326894498676,0.0134123739402,0.0297703893770757,0.023815992690433,0.036669162559144,0.388586364270942,0.361806673345202,0.415752465425443,0.402102003332879,0.374229689717823,0.429640924526436,0.138769468742742,0.11944778196566,0.159004678750911,0.0263155456864351,0.0197839309021678,0.0348047088774413,0.00459334096556731,0.00292669507733833,0.007123871635607
Central and Eastern Europe,NA,Men,2007,26.0434193948156,25.6794404570948,26.4065116767438,0.17407641559965,0.152603849262048,0.195718273221197,0.0322867007032388,0.0249376848846995,0.0413031613306105,0.0095497158929716,0.00688724808322948,0.0130865490956294,0.0287914597100454,0.0227874452147646,0.0358960717653026,0.383493968151716,0.355809066807376,0.412023957926481,0.404088440745617,0.375478553483221,0.433022218145925,0.141789714896411,0.12144695551765,0.1624394121861,0.0273749567141472,0.0203756618961125,0.0362742017080039,0.00491174398909163,0.00310197280140408,0.00765003901406522
Central and Eastern Europe,NA,Men,2008,26.1277885112845,25.7548489730244,26.5001990230355,0.178554193965543,0.156248157504578,0.20116052684196,0.033717726660287,0.0257995511566482,0.0433640782949323,0.00924124687394027,0.00657957419881666,0.0128090904254463,0.0278341463661209,0.0217823946901844,0.0349697948195845,0.378366362162864,0.349599263944103,0.407996798583316,0.406004050731532,0.376337864633587,0.43592161356479,0.144836467305256,0.124022760805651,0.166363306646852,0.0284648530992895,0.0211069181495378,0.0378328881778284,0.00525287356099755,0.00327946305844861,0.00823025722292182
Central and Eastern Europe,NA,Men,2009,26.2102916024512,25.8323321658916,26.5898784805645,0.183106617491853,0.159700865477421,0.207092748871441,0.0352067770363355,0.0267249617121451,0.0456742492606372,0.00893727849343062,0.00626008510002804,0.0125393382776669,0.0268976731314602,0.0207888791469344,0.0341869951706109,0.373205979279155,0.343456162353799,0.403762118893599,0.4078524517041,0.377464324672491,0.438568467110853,0.147899840455518,0.126354823261398,0.17078250927271,0.0295883399424469,0.0217338317824417,0.0396177840810822,0.00561843709388858,0.00345181574140818,0.00885546348149501
Central and Eastern Europe,NA,Men,2010,26.2908459998008,25.9066147039806,26.6813790235575,0.187733326376059,0.162956422868189,0.213163621257646,0.0367540544391202,0.0276574838884681,0.0480673598711269,0.00864061594457468,0.00595423766265124,0.0122798182391266,0.0259830811816014,0.019792628734232,0.0334018662674271,0.368018096068316,0.337076406787089,0.40013200889381,0.409624880529449,0.377827418523348,0.441627487182644,0.150979271936939,0.128163111146768,0.175035814963152,0.0307429539405338,0.0223053316431457,0.0414288879048301,0.0060111004985864,0.00363700136387552,0.0095625332313496
Central and Eastern Europe,NA,Men,2011,26.3708444682934,25.9759345054755,26.7732301215493,0.192427621961442,0.166130702049099,0.219628778702549,0.03835899788264,0.0285595331323199,0.0504859645847704,0.00835109967533996,0.00566199482317054,0.0121191529665988,0.0250954291599412,0.0187687609113059,0.0328029225584576,0.362824990982588,0.329990615923215,0.396263279562473,0.411300858320689,0.377590468063395,0.444907259787009,0.154068624078802,0.130027067884358,0.179495860229293,0.0319274373425278,0.022717955444995,0.0434110506227938,0.00643156054011221,0.00380370048279185,0.0103395213770409
Central and Eastern Europe,NA,Men,2012,26.4512792648027,26.043291704281,26.8717465672834,0.197199304505559,0.169410331473949,0.2260431606763,0.0400317960731637,0.0294465247266588,0.0531760606921521,0.00806858016508461,0.00536187525773174,0.0119112159341532,0.0242307610340966,0.0177934041430598,0.0321181535275343,0.357633625032126,0.323260105240639,0.39268803442285,0.412867729363134,0.377144283191739,0.448439403698842,0.157167508432396,0.132042822829794,0.184049566592472,0.0331475567543407,0.0232695393680375,0.0456797200048092,0.00688423931882303,0.00395101815981743,0.011222923410273
Central and Eastern Europe,NA,Men,2013,26.5336332696799,26.0985643445693,26.9727328167432,0.202055339790262,0.172290883381558,0.233005644344754,0.0417805071008267,0.0303354706017755,0.0559931843603265,0.00779270786654791,0.00504094214025067,0.0117006418669368,0.0233905362365318,0.0168159193379833,0.0315113960763863,0.352414340852126,0.316236843741394,0.389339864043587,0.414347075354532,0.376775453435371,0.452031187954023,0.160274832689436,0.133517602122454,0.189181498995957,0.0344059562476324,0.0237332124614043,0.0477698062611286,0.00737455085319429,0.00412808651053799,0.0122145624703917
Central and Eastern Europe,NA,Men,2014,26.6182131869606,26.1553605062515,27.084044628094,0.207012588668325,0.175675300494902,0.240295565363832,0.0436164518515376,0.0312353568522047,0.0590257352425495,0.00752520703572185,0.00470296098788383,0.0115648582292975,0.0225761148432921,0.0158724750933396,0.0309980279341765,0.347163307534086,0.309072871568537,0.386183032891331,0.415722782018575,0.375722667900399,0.456215161494681,0.163396136816788,0.134902365063396,0.194154107812988,0.0357096595789721,0.0241007183472356,0.0501839376080848,0.00790679227256553,0.00424373373290944,0.0132472548299706
Central and Eastern Europe,NA,Men,2015,26.7039827878087,26.2052650978101,27.1965776136667,0.212060425303695,0.178866602927275,0.247655649009413,0.0455413892110883,0.0320340545474503,0.0625228432510823,0.00727010978297391,0.00440871875476897,0.0114355543126543,0.0217891222489768,0.0149930337611952,0.0304210006353843,0.341897654985875,0.30148686742623,0.383073218485987,0.416982687778479,0.374505489156869,0.459422149422039,0.166519036092606,0.136317743593895,0.199635482510683,0.0370577836003141,0.0244998193475407,0.0529239506817318,0.00848360561077423,0.00437441018180143,0.014534758481247
Central and Eastern Europe,NA,Men,2016,26.7906819614517,26.2535445426661,27.3203161143619,0.21720804830334,0.18198189642036,0.255267961227876,0.0475660437246223,0.0329358219065139,0.066408174653475,0.00702795923532857,0.0041171993919382,0.0113167463450077,0.0210321303140038,0.014086494091447,0.0298811290851145,0.336622368323656,0.29395228337744,0.380014017904949,0.418109493923672,0.372568729100995,0.462777593498213,0.169642004578718,0.137063524809979,0.204954599475354,0.0384550656024091,0.0248110978450021,0.0557888733741256,0.00911097812221311,0.00454578280014565,0.0159845744715516
"Central Asia, Middle East and North Africa",NA,Men,1975,22.8980495840471,21.7453947329307,23.9504973910271,0.0425379687561654,0.0234681060193236,0.0711890954785067,0.00307646781488079,0.00106532015937248,0.00739781020655191,0.0760999721717455,0.0423138040446207,0.12611522193306,0.109303338010282,0.069243517112053,0.163980928102326,0.514820663735738,0.425578670613432,0.60261830885214,0.257238057426069,0.185039936930691,0.339940202738353,0.0394615009412847,0.0206740758139923,0.0676235428754605,0.00275963252541045,0.000861048035646932,0.00698487808228129,0.000316835289470341,5.04747622111668e-05,0.0011216814634814
"Central Asia, Middle East and North Africa",NA,Men,1976,23.0049643175841,21.9257599651844,23.9800380770761,0.0448424964953031,0.0255399152191768,0.0727360976457267,0.00333060179378787,0.00123702749006959,0.00769111174545086,0.0739328450836162,0.0421666482011115,0.120289767165466,0.106566971282043,0.0686248471759227,0.157352090396244,0.512744880350086,0.427829082514974,0.597291195410424,0.261912806888952,0.191764484867275,0.34161278159339,0.0415118947015153,0.0224641604853954,0.0689944165082862,0.00298762611565589,0.000996019360570544,0.00718460400574783,0.000342975678131978,6.18438381911035e-05,0.00113756467290075
"Central Asia, Middle East and North Africa",NA,Men,1977,23.1105206475819,22.1156657122323,24.0158201477127,0.0472323859943924,0.0278711452133048,0.0743312475444974,0.00360781709137432,0.00142346938744071,0.00793063047417126,0.0718435112647858,0.0422646151950471,0.115446989578307,0.103907093184777,0.0681715401993309,0.151184257749768,0.510495241470048,0.429710639992245,0.59091836379967,0.266521768185996,0.198815422369656,0.343471577754256,0.0436245689030181,0.0246308435231244,0.0704372536957035,0.00323456641600618,0.0011475764964762,0.0075184990892711,0.000373250675368131,7.63989864434428e-05,0.00115467823579823
"Central Asia, Middle East and North Africa",NA,Men,1978,23.2144338588891,22.2956487611314,24.0534899890531,0.0497103599142151,0.0304288382493436,0.0763151350820117,0.00391028456144655,0.00163413904882484,0.0082491013804636,0.0698224779241883,0.042058339095279,0.110446643696294,0.101317120134946,0.0674704665864363,0.145047869446382,0.508083728171885,0.431266202763671,0.585583079630139,0.271066313954765,0.205582135892849,0.344648004591596,0.0458000753527685,0.0268352472041407,0.0719452864144567,0.0035024141602646,0.00132183241219198,0.00782644044865521,0.000407870401181942,9.29569059331228e-05,0.00119134003492576
"Central Asia, Middle East and North Africa",NA,Men,1979,23.3176036354583,22.4664848715706,24.0996022740855,0.0522881867703796,0.0329908394320086,0.0784334351043695,0.00423974221269396,0.00188641287375545,0.00858610217706537,0.0678617378561817,0.0417764162487547,0.105478428702217,0.0987927861748039,0.0670388241663977,0.139916281858945,0.505511313125509,0.432473979848365,0.580791358285401,0.275545976173126,0.213333834479042,0.345187818553132,0.0480484445576856,0.0290613896335454,0.0736613790937737,0.00379229964503772,0.0015308450460682,0.00812116518186067,0.000447442567656241,0.000111526192741185,0.00122792714394391
"Central Asia, Middle East and North Africa",NA,Men,1980,23.4200373679599,22.6391069195912,24.1563439014457,0.0549678015626267,0.0357974523651126,0.0803459326074641,0.00459820833958513,0.00215419958268694,0.00898587509668827,0.0659441439466604,0.0414381887511892,0.101020737732298,0.0963171005922974,0.0663587752073339,0.134387763963303,0.502791637482978,0.4333932839501,0.574516036745269,0.279979316515437,0.219556909786257,0.346855507266972,0.0503695932230416,0.0314352161890363,0.0752909565588001,0.00410571675185589,0.00174234301798059,0.00849195886526424,0.000492491587729232,0.00013502802899232,0.001294638349921
"Central Asia, Middle East and North Africa",NA,Men,1981,23.5227005301391,22.8063448736059,24.2046655659653,0.0577854434834093,0.0385425640415663,0.0831105653088181,0.00498971572308062,0.0024485984068205,0.00935548372596826,0.0640476049057385,0.0411312701221742,0.0965564998759517,0.0938533691883121,0.0657740213993759,0.129905787785393,0.499884591011855,0.43387289778361,0.568996581042782,0.284428991510685,0.226113263176666,0.347602808289453,0.0527957277603287,0.0338066523510921,0.0771566391405092,0.00444623937938932,0.00200071538064775,0.00876302263974533,0.000543476343691294,0.000163786949882527,0.00135793955384234
"Central Asia, Middle East and North Africa",NA,Men,1982,23.6255312769753,22.9689930155138,24.2548181779874,0.0607439842269839,0.0416666814341048,0.0855473429774905,0.00541628333933021,0.00277985853326876,0.00975556002428738,0.0621809704178336,0.0405672734653153,0.0921989081326231,0.0914099958787688,0.0651787963553545,0.125323000187276,0.496782721518264,0.43414297412835,0.563151420099762,0.28888232805815,0.232813852145731,0.349180484978788,0.0553277008876537,0.0364474556359774,0.0794263893507254,0.00481526523095334,0.00226978195809983,0.00910282231078057,0.000601018108376869,0.000195830870475781,0.0014286832578492
"Central Asia, Middle East and North Africa",NA,Men,1983,23.7284048434818,23.1310350549511,24.3124447401487,0.0638481628992389,0.0449105805857057,0.0879898239981105,0.00588026663544359,0.00314092291358566,0.0102195224076595,0.0603493707136495,0.0401237660820529,0.0880418024231436,0.0890047457433735,0.0641234198876016,0.12064188875016,0.493483230622835,0.433751716565005,0.556527374425031,0.293314490120903,0.239852866635375,0.350899891836968,0.0579678962637953,0.0391434025398233,0.0816947968287294,0.00521483892584438,0.00256460570493666,0.00956506160284085,0.000665427709599202,0.000233850698273021,0.00153044663613216
"Central Asia, Middle East and North Africa",NA,Men,1984,23.8310505903534,23.2734957640042,24.3680237609769,0.0670911790424285,0.0482831770782792,0.0907791822203521,0.0063837313117248,0.00355962810606058,0.0107892103767482,0.0585642354733858,0.0393374059167556,0.0846075229058836,0.0866432761217691,0.0635987559238357,0.115993267820249,0.489990062167558,0.433231428809245,0.549532928831117,0.297711247294858,0.246379358086102,0.353047034655204,0.0607074477307036,0.0419663276666374,0.0840993302638518,0.00564648986371777,0.00291408864029772,0.00996976794223204,0.000737241448007031,0.000274646742598838,0.00161087219676446
"Central Asia, Middle East and North Africa",NA,Men,1985,23.9335300178029,23.4224833726575,24.4296587754894,0.0704736936139097,0.0519834436392762,0.093982071861811,0.00692835787184595,0.00401576337735104,0.0113736006658374,0.0568266020783042,0.0386417183353243,0.0807687246193834,0.0843261319726778,0.0626586409229348,0.111530196756872,0.486327271880687,0.432187042837506,0.542372688708854,0.302046300554421,0.252957149123779,0.354976136834444,0.0635453357420638,0.0449132910935254,0.086563919755576,0.00611135209734596,0.00327317277260129,0.0105119105824705,0.000817005774499992,0.000323261251366482,0.0017203293111164
"Central Asia, Middle East and North Africa",NA,Men,1986,24.0345888398309,23.5608455623429,24.4909629145533,0.073928414885127,0.0555479329724455,0.0967625533267444,0.00750429296237145,0.00446389008195492,0.0120128698849393,0.0551454738784974,0.0381121947042597,0.0773504469029425,0.082081553588781,0.0617357945287177,0.107626243903908,0.48258557001769,0.430787750712894,0.535979994922501,0.306258987729905,0.258950206658918,0.356658466659373,0.0664241219227556,0.0480835097245528,0.0889574152404584,0.00660088216794854,0.00369042289148209,0.0109912421031309,0.00090341079442291,0.000380698553860884,0.00182735065891682
"Central Asia, Middle East and North Africa",NA,Men,1987,24.1346821448103,23.7000841608906,24.5589016607689,0.0774621105565548,0.0591115664690509,0.0999685411351432,0.00811531601950299,0.00497870719817446,0.0126807093955447,0.0535179687578543,0.0374688380938031,0.0743241462548437,0.0799025342580677,0.0608700097661563,0.103704626578628,0.478766944835866,0.429267490213549,0.529316320920897,0.310350441691657,0.264989858922395,0.358372766079752,0.0693467945370518,0.0512771707128846,0.0911881612736316,0.00711790363708956,0.0041094815768283,0.0114802016742048,0.000997412382413432,0.000443681018691849,0.00197091827234997
"Central Asia, Middle East and North Africa",NA,Men,1988,24.2337908121804,23.8287230419638,24.6291855042997,0.0810696812894332,0.0629215875400766,0.102933928760547,0.00876408128472297,0.00553380103375564,0.0133155665414318,0.0519489694781695,0.0369652122620401,0.0710799985992831,0.0777876174992616,0.0600443358676032,0.100006746910011,0.474877738493617,0.427320359447596,0.522632794462759,0.314315993339518,0.270672754762284,0.359478295246956,0.0723056000047102,0.0543952008252317,0.0935012545116887,0.00766397909152114,0.00457173093889849,0.0120887406123789,0.00110010219320182,0.000517380579602179,0.00209871455040489
